Cutomer Count ID,Date,Day,Department Code,Time Range,Customer Count
410,2018-09-14,Friday,BORELLA_WIDTH_01,Evening,79
411,2018-09-15,Saturday,BORELLA_WIDTH_01,Morning,86
412,2018-09-15,Saturday,BORELLA_WIDTH_01,Evening,82
413,2018-09-17,Monday,BORELLA_WIDTH_01,Morning,85
414,2018-09-17,Monday,BORELLA_WIDTH_01,Evening,74
415,2018-09-18,Tuesday,BORELLA_WIDTH_01,Morning,83
416,2018-09-18,Tuesday,BORELLA_WIDTH_01,Evening,76
417,2018-09-19,Wednesday,BORELLA_WIDTH_01,Morning,96
418,2018-09-19,Wednesday,BORELLA_WIDTH_01,Evening,78
419,2018-09-20,Thursday,BORELLA_WIDTH_01,Morning,99
420,2018-09-20,Thursday,BORELLA_WIDTH_01,Evening,86
421,2018-09-21,Friday,BORELLA_WIDTH_01,Morning,92
422,2018-09-21,Friday,BORELLA_WIDTH_01,Evening,85
423,2018-09-22,Saturday,BORELLA_WIDTH_01,Morning,86
424,2018-09-22,Saturday,BORELLA_WIDTH_01,Evening,80
425,2018-09-24,Monday,BORELLA_WIDTH_01,Morning,86
426,2018-09-24,Monday,BORELLA_WIDTH_01,Evening,83
427,2018-09-25,Tuesday,BORELLA_WIDTH_01,Morning,81
428,2018-09-25,Tuesday,BORELLA_WIDTH_01,Evening,75
429,2018-09-26,Wednesday,BORELLA_WIDTH_01,Morning,79
430,2018-09-26,Wednesday,BORELLA_WIDTH_01,Evening,78
431,2018-09-27,Thursday,BORELLA_WIDTH_01,Morning,82
432,2018-09-27,Thursday,BORELLA_WIDTH_01,Evening,81
433,2018-09-28,Friday,BORELLA_WIDTH_01,Morning,83
434,2018-09-28,Friday,BORELLA_WIDTH_01,Evening,69
435,2018-09-29,Saturday,BORELLA_WIDTH_01,Morning,91
436,2018-09-29,Saturday,BORELLA_WIDTH_01,Evening,77
437,2018-10-01,Monday,BORELLA_WIDTH_01,Morning,83
438,2018-10-01,Monday,BORELLA_WIDTH_01,Evening,75
439,2018-10-02,Tuesday,BORELLA_WIDTH_01,Morning,79
440,2018-10-02,Tuesday,BORELLA_WIDTH_01,Evening,72
441,2018-10-03,Wednesday,BORELLA_WIDTH_01,Morning,76
442,2018-10-03,Wednesday,BORELLA_WIDTH_01,Evening,92
443,2018-10-04,Thursday,BORELLA_WIDTH_01,Morning,96
444,2018-10-04,Thursday,BORELLA_WIDTH_01,Evening,77
445,2018-10-05,Friday,BORELLA_WIDTH_01,Morning,88
446,2018-10-05,Friday,BORELLA_WIDTH_01,Evening,75
447,2018-10-06,Saturday,BORELLA_WIDTH_01,Morning,76
448,2018-10-06,Saturday,BORELLA_WIDTH_01,Evening,89
449,2018-10-09,Tuesday,BORELLA_WIDTH_01,Morning,79
450,2018-10-09,Tuesday,BORELLA_WIDTH_01,Evening,85
451,2018-10-10,Wednesday,BORELLA_WIDTH_01,Morning,74
452,2018-10-10,Wednesday,BORELLA_WIDTH_01,Evening,73
453,2018-10-11,Thursday,BORELLA_WIDTH_01,Morning,78
454,2018-10-11,Thursday,BORELLA_WIDTH_01,Evening,79
455,2018-10-12,Friday,BORELLA_WIDTH_01,Morning,56
456,2018-10-12,Friday,BORELLA_WIDTH_01,Evening,75
457,2018-10-13,Saturday,BORELLA_WIDTH_01,Morning,45
458,2018-10-13,Saturday,BORELLA_WIDTH_01,Evening,48
459,2018-10-15,Monday,BORELLA_WIDTH_01,Morning,86
460,2018-10-15,Monday,BORELLA_WIDTH_01,Evening,56
461,2018-10-16,Tuesday,BORELLA_WIDTH_01,Morning,48
462,2018-10-16,Tuesday,BORELLA_WIDTH_01,Evening,59
463,2018-10-17,Wednesday,BORELLA_WIDTH_01,Morning,86
464,2018-10-17,Wednesday,BORELLA_WIDTH_01,Evening,86
465,2018-10-18,Thursday,BORELLA_WIDTH_01,Morning,89
466,2018-10-18,Thursday,BORELLA_WIDTH_01,Evening,89
467,2018-10-19,Friday,BORELLA_WIDTH_01,Morning,86
468,2018-10-19,Friday,BORELLA_WIDTH_01,Evening,82
469,2018-10-20,Saturday,BORELLA_WIDTH_01,Morning,86
470,2018-10-20,Saturday,BORELLA_WIDTH_01,Evening,83
471,2018-10-22,Monday,BORELLA_WIDTH_01,Morning,86
472,2018-10-22,Monday,BORELLA_WIDTH_01,Evening,88
473,2018-10-23,Tuesday,BORELLA_WIDTH_01,Morning,89
474,2018-10-23,Tuesday,BORELLA_WIDTH_01,Evening,85
475,2018-10-24,Wednesday,BORELLA_WIDTH_01,Morning,96
476,2018-10-24,Wednesday,BORELLA_WIDTH_01,Evening,78
477,2018-10-25,Thursday,BORELLA_WIDTH_01,Morning,98
478,2018-10-25,Thursday,BORELLA_WIDTH_01,Evening,56
479,2018-10-26,Friday,BORELLA_WIDTH_01,Morning,93
480,2018-10-26,Friday,BORELLA_WIDTH_01,Evening,78
481,2018-10-27,Saturday,BORELLA_WIDTH_01,Morning,85
482,2018-10-27,Saturday,BORELLA_WIDTH_01,Evening,86
483,2018-10-29,Monday,BORELLA_WIDTH_01,Morning,75
484,2018-10-29,Monday,BORELLA_WIDTH_01,Evening,59
485,2018-10-30,Tuesday,BORELLA_WIDTH_01,Morning,76
486,2018-10-30,Tuesday,BORELLA_WIDTH_01,Evening,45
487,2018-11-01,Thursday,BORELLA_WIDTH_01,Morning,82
488,2018-11-01,Thursday,BORELLA_WIDTH_01,Evening,77
489,2018-11-02,Friday,BORELLA_WIDTH_01,Morning,86
490,2018-11-02,Friday,BORELLA_WIDTH_01,Evening,90
491,2018-11-03,Saturday,BORELLA_WIDTH_01,Morning,74
492,2018-11-03,Saturday,BORELLA_WIDTH_01,Evening,60
493,2018-11-05,Monday,BORELLA_WIDTH_01,Morning,85
494,2018-11-05,Monday,BORELLA_WIDTH_01,Evening,73
495,2018-11-06,Tuesday,BORELLA_WIDTH_01,Morning,74
496,2018-11-06,Tuesday,BORELLA_WIDTH_01,Evening,56
497,2018-11-07,Wednesday,BORELLA_WIDTH_01,Morning,55
498,2018-11-07,Wednesday,BORELLA_WIDTH_01,Evening,78
499,2018-11-08,Thursday,BORELLA_WIDTH_01,Morning,85
500,2018-11-08,Thursday,BORELLA_WIDTH_01,Evening,77
501,2018-11-09,Friday,BORELLA_WIDTH_01,Morning,81
502,2018-11-09,Friday,BORELLA_WIDTH_01,Evening,75
503,2018-11-10,Saturday,BORELLA_WIDTH_01,Morning,82
504,2018-11-10,Saturday,BORELLA_WIDTH_01,Evening,59
505,2018-11-12,Monday,BORELLA_WIDTH_01,Morning,86
506,2018-11-12,Monday,BORELLA_WIDTH_01,Evening,74
507,2018-11-13,Tuesday,BORELLA_WIDTH_01,Morning,75
508,2018-11-13,Tuesday,BORELLA_WIDTH_01,Evening,77
509,2018-11-14,Wednesday,BORELLA_WIDTH_01,Morning,89
510,2018-11-14,Wednesday,BORELLA_WIDTH_01,Evening,86
511,2018-11-15,Thursday,BORELLA_WIDTH_01,Morning,85
512,2018-11-15,Thursday,BORELLA_WIDTH_01,Evening,86
513,2018-11-16,Friday,BORELLA_WIDTH_01,Morning,82
514,2018-11-16,Friday,BORELLA_WIDTH_01,Evening,80
515,2018-11-17,Saturday,BORELLA_WIDTH_01,Morning,78
516,2018-11-17,Saturday,BORELLA_WIDTH_01,Evening,80
517,2018-11-12,Monday,BORELLA_WIDTH_01,Morning,86
518,2018-11-12,Monday,BORELLA_WIDTH_01,Evening,74
519,2018-11-13,Tuesday,BORELLA_WIDTH_01,Morning,75
520,2018-11-13,Tuesday,BORELLA_WIDTH_01,Evening,77
521,2018-11-14,Wednesday,BORELLA_WIDTH_01,Morning,89
522,2018-11-14,Wednesday,BORELLA_WIDTH_01,Evening,86
523,2018-11-15,Thursday,BORELLA_WIDTH_01,Morning,85
524,2018-11-15,Thursday,BORELLA_WIDTH_01,Evening,86
525,2018-11-16,Friday,BORELLA_WIDTH_01,Morning,82
526,2018-11-16,Friday,BORELLA_WIDTH_01,Evening,80
527,2018-11-17,Saturday,BORELLA_WIDTH_01,Morning,78
528,2018-11-17,Saturday,BORELLA_WIDTH_01,Evening,80
529,2018-11-19,Monday,BORELLA_WIDTH_01,Morning,95
530,2018-11-19,Monday,BORELLA_WIDTH_01,Evening,75
531,2018-11-20,Tuesday,BORELLA_WIDTH_01,Morning,78
532,2018-11-20,Tuesday,BORELLA_WIDTH_01,Evening,71
533,2018-11-21,Wednesday,BORELLA_WIDTH_01,Morning,80
534,2018-11-21,Wednesday,BORELLA_WIDTH_01,Evening,75
535,2018-11-23,Friday,BORELLA_WIDTH_01,Morning,82
536,2018-11-23,Friday,BORELLA_WIDTH_01,Evening,74
537,2018-11-24,Saturday,BORELLA_WIDTH_01,Morning,97
538,2018-11-24,Saturday,BORELLA_WIDTH_01,Evening,88
539,2018-11-26,Monday,BORELLA_WIDTH_01,Morning,96
540,2018-11-26,Monday,BORELLA_WIDTH_01,Evening,83
541,2018-11-27,Tuesday,BORELLA_WIDTH_01,Morning,75
542,2018-11-27,Tuesday,BORELLA_WIDTH_01,Evening,78
543,2018-11-28,Wednesday,BORELLA_WIDTH_01,Morning,79
544,2018-11-28,Wednesday,BORELLA_WIDTH_01,Evening,66
545,2018-11-29,Thursday,BORELLA_WIDTH_01,Morning,72
546,2018-11-29,Thursday,BORELLA_WIDTH_01,Evening,48
547,2018-11-30,Friday,BORELLA_WIDTH_01,Morning,96
548,2018-11-30,Friday,BORELLA_WIDTH_01,Evening,90
549,2018-12-01,Saturday,BORELLA_WIDTH_01,Morning,78
550,2018-12-01,Saturday,BORELLA_WIDTH_01,Evening,55
551,2018-12-03,Monday,BORELLA_WIDTH_01,Morning,84
552,2018-12-03,Monday,BORELLA_WIDTH_01,Evening,80
553,2018-12-04,Tuesday,BORELLA_WIDTH_01,Morning,96
554,2018-12-04,Tuesday,BORELLA_WIDTH_01,Evening,85
555,2018-12-05,Wednesday,BORELLA_WIDTH_01,Morning,86
556,2018-12-05,Wednesday,BORELLA_WIDTH_01,Evening,77
557,2018-12-06,Thursday,BORELLA_WIDTH_01,Morning,82
558,2018-12-06,Thursday,BORELLA_WIDTH_01,Evening,80
559,2018-12-07,Friday,BORELLA_WIDTH_01,Morning,96
560,2018-12-07,Friday,BORELLA_WIDTH_01,Evening,86
561,2018-12-08,Saturday,BORELLA_WIDTH_01,Morning,76
562,2018-12-08,Saturday,BORELLA_WIDTH_01,Evening,66
563,2018-12-10,Monday,BORELLA_WIDTH_01,Morning,69
564,2018-12-10,Monday,BORELLA_WIDTH_01,Evening,85
565,2018-12-11,Tuesday,BORELLA_WIDTH_01,Morning,76
566,2018-12-11,Tuesday,BORELLA_WIDTH_01,Evening,56
567,2018-12-12,Wednesday,BORELLA_WIDTH_01,Morning,86
568,2018-12-12,Wednesday,BORELLA_WIDTH_01,Evening,75
569,2018-12-13,Thursday,BORELLA_WIDTH_01,Morning,96
570,2018-12-13,Thursday,BORELLA_WIDTH_01,Evening,99
571,2018-12-14,Friday,BORELLA_WIDTH_01,Morning,78
572,2018-12-14,Friday,BORELLA_WIDTH_01,Evening,69
573,2018-12-15,Saturday,BORELLA_WIDTH_01,Morning,75
574,2018-12-15,Saturday,BORELLA_WIDTH_01,Evening,86
575,2018-12-17,Monday,BORELLA_WIDTH_01,Morning,86
576,2018-12-17,Monday,BORELLA_WIDTH_01,Evening,56
577,2018-12-18,Tuesday,BORELLA_WIDTH_01,Morning,75
578,2018-12-18,Tuesday,BORELLA_WIDTH_01,Evening,66
579,2018-12-19,Wednesday,BORELLA_WIDTH_01,Morning,89
580,2018-12-19,Wednesday,BORELLA_WIDTH_01,Evening,88
581,2018-12-20,Thursday,BORELLA_WIDTH_01,Morning,98
582,2018-12-20,Thursday,BORELLA_WIDTH_01,Evening,75
583,2018-12-22,Saturday,BORELLA_WIDTH_01,Morning,85
584,2018-12-22,Saturday,BORELLA_WIDTH_01,Evening,56
585,2018-12-24,Monday,BORELLA_WIDTH_01,Morning,93
586,2018-12-24,Monday,BORELLA_WIDTH_01,Evening,86
587,2018-12-27,Thursday,BORELLA_WIDTH_01,Morning,78
588,2018-12-27,Thursday,BORELLA_WIDTH_01,Evening,89
589,2018-12-28,Friday,BORELLA_WIDTH_01,Morning,96
590,2018-12-28,Friday,BORELLA_WIDTH_01,Evening,86
591,2018-12-29,Saturday,BORELLA_WIDTH_01,Morning,85
592,2018-12-29,Saturday,BORELLA_WIDTH_01,Evening,77
593,2019-01-01,Tuesday,BORELLA_WIDTH_01,Morning,89
594,2019-01-01,Tuesday,BORELLA_WIDTH_01,Evening,56
595,2019-01-02,Wednesday,BORELLA_WIDTH_01,Morning,75
596,2019-01-02,Wednesday,BORELLA_WIDTH_01,Evening,59
597,2019-01-03,Thursday,BORELLA_WIDTH_01,Morning,89
598,2019-01-03,Thursday,BORELLA_WIDTH_01,Evening,80
599,2019-01-04,Friday,BORELLA_WIDTH_01,Morning,87
600,2019-01-04,Friday,BORELLA_WIDTH_01,Evening,69
601,2019-01-05,Saturday,BORELLA_WIDTH_01,Morning,96
602,2019-01-05,Saturday,BORELLA_WIDTH_01,Evening,65
603,2019-01-07,Monday,BORELLA_WIDTH_01,Morning,91
604,2019-01-07,Monday,BORELLA_WIDTH_01,Evening,85
605,2019-01-08,Tuesday,BORELLA_WIDTH_01,Morning,56
606,2019-01-08,Tuesday,BORELLA_WIDTH_01,Evening,77
607,2019-01-09,Wednesday,BORELLA_WIDTH_01,Morning,74
608,2019-01-09,Wednesday,BORELLA_WIDTH_01,Evening,56
609,2019-01-10,Thursday,BORELLA_WIDTH_01,Morning,85
610,2019-01-10,Thursday,BORELLA_WIDTH_01,Evening,45
611,2019-01-11,Friday,BORELLA_WIDTH_01,Morning,84
612,2019-01-11,Friday,BORELLA_WIDTH_01,Evening,52
613,2019-01-12,Saturday,BORELLA_WIDTH_01,Morning,74
614,2019-01-12,Saturday,BORELLA_WIDTH_01,Evening,62
615,2019-01-14,Monday,BORELLA_WIDTH_01,Morning,96
616,2019-01-14,Monday,BORELLA_WIDTH_01,Evening,66
617,2019-01-15,Tuesday,BORELLA_WIDTH_01,Morning,48
618,2019-01-15,Tuesday,BORELLA_WIDTH_01,Evening,56
619,2019-01-16,Wednesday,BORELLA_WIDTH_01,Morning,75
620,2019-01-16,Wednesday,BORELLA_WIDTH_01,Evening,89
621,2019-01-17,Thursday,BORELLA_WIDTH_01,Morning,58
622,2019-01-17,Thursday,BORELLA_WIDTH_01,Evening,86
623,2019-01-18,Friday,BORELLA_WIDTH_01,Morning,91
624,2019-01-18,Friday,BORELLA_WIDTH_01,Evening,45
625,2019-01-19,Saturday,BORELLA_WIDTH_01,Morning,45
626,2019-01-19,Saturday,BORELLA_WIDTH_01,Evening,89
627,2019-01-22,Tuesday,BORELLA_WIDTH_01,Morning,87
628,2019-01-22,Tuesday,BORELLA_WIDTH_01,Evening,88
629,2019-01-23,Wednesday,BORELLA_WIDTH_01,Morning,89
630,2019-01-23,Wednesday,BORELLA_WIDTH_01,Evening,91
631,2019-01-24,Thursday,BORELLA_WIDTH_01,Morning,85
632,2019-01-24,Thursday,BORELLA_WIDTH_01,Evening,77
633,2019-01-25,Friday,BORELLA_WIDTH_01,Morning,67
634,2019-01-25,Friday,BORELLA_WIDTH_01,Evening,65
635,2019-01-26,Saturday,BORELLA_WIDTH_01,Morning,68
636,2019-01-26,Saturday,BORELLA_WIDTH_01,Evening,81
637,2019-01-28,Monday,BORELLA_WIDTH_01,Morning,45
638,2019-01-28,Monday,BORELLA_WIDTH_01,Evening,66
639,2019-01-29,Tuesday,BORELLA_WIDTH_01,Morning,95
640,2019-01-29,Tuesday,BORELLA_WIDTH_01,Evening,88
641,2019-01-30,Wednesday,BORELLA_WIDTH_01,Morning,81
642,2019-01-30,Wednesday,BORELLA_WIDTH_01,Evening,52
643,2019-01-31,Thursday,BORELLA_WIDTH_01,Morning,48
644,2019-01-31,Thursday,BORELLA_WIDTH_01,Evening,77
645,2019-02-01,Friday,BORELLA_WIDTH_01,Morning,89
646,2019-02-01,Friday,BORELLA_WIDTH_01,Evening,78
647,2019-02-02,Saturday,BORELLA_WIDTH_01,Morning,80
648,2019-02-02,Saturday,BORELLA_WIDTH_01,Evening,72
649,2019-02-04,Monday,BORELLA_WIDTH_01,Morning,85
650,2019-02-04,Monday,BORELLA_WIDTH_01,Evening,47
651,2019-02-06,Wednesday,BORELLA_WIDTH_01,Morning,87
652,2019-02-06,Wednesday,BORELLA_WIDTH_01,Evening,87
653,2019-02-07,Thursday,BORELLA_WIDTH_01,Morning,89
654,2019-02-07,Thursday,BORELLA_WIDTH_01,Evening,92
655,2019-02-08,Friday,BORELLA_WIDTH_01,Morning,98
656,2019-02-08,Friday,BORELLA_WIDTH_01,Evening,78
657,2019-02-09,Saturday,BORELLA_WIDTH_01,Morning,58
658,2019-02-09,Saturday,BORELLA_WIDTH_01,Evening,80
659,2019-02-11,Monday,BORELLA_WIDTH_01,Morning,98
660,2019-02-11,Monday,BORELLA_WIDTH_01,Evening,82
661,2019-02-13,Wednesday,BORELLA_WIDTH_01,Morning,91
662,2019-02-13,Wednesday,BORELLA_WIDTH_01,Evening,86
663,2019-02-15,Friday,BORELLA_WIDTH_01,Morning,68
664,2019-02-15,Friday,BORELLA_WIDTH_01,Evening,77
665,2019-02-16,Saturday,BORELLA_WIDTH_01,Morning,87
666,2019-02-16,Saturday,BORELLA_WIDTH_01,Evening,63
667,2019-02-19,Tuesday,BORELLA_WIDTH_01,Morning,75
668,2019-02-19,Tuesday,BORELLA_WIDTH_01,Evening,55
669,2019-02-20,Wednesday,BORELLA_WIDTH_01,Morning,45
670,2019-02-20,Wednesday,BORELLA_WIDTH_01,Evening,58
671,2019-02-21,Thursday,BORELLA_WIDTH_01,Morning,78
672,2019-02-21,Thursday,BORELLA_WIDTH_01,Evening,89
673,2019-02-22,Friday,BORELLA_WIDTH_01,Morning,85
674,2019-02-22,Friday,BORELLA_WIDTH_01,Evening,75
675,2019-02-23,Saturday,BORELLA_WIDTH_01,Morning,89
676,2019-02-23,Saturday,BORELLA_WIDTH_01,Evening,96
677,2019-02-25,Monday,BORELLA_WIDTH_01,Morning,87
678,2019-02-25,Monday,BORELLA_WIDTH_01,Evening,85
679,2019-02-26,Tuesday,BORELLA_WIDTH_01,Morning,71
680,2019-02-26,Tuesday,BORELLA_WIDTH_01,Evening,65
681,2019-02-27,Wednesday,BORELLA_WIDTH_01,Morning,87
682,2019-02-27,Wednesday,BORELLA_WIDTH_01,Evening,60
683,2019-02-28,Thursday,BORELLA_WIDTH_01,Morning,58
684,2019-02-28,Thursday,BORELLA_WIDTH_01,Evening,49
685,2019-03-01,Friday,BORELLA_WIDTH_01,Morning,96
686,2019-03-01,Friday,BORELLA_WIDTH_01,Evening,91
687,2019-03-02,Saturday,BORELLA_WIDTH_01,Morning,98
688,2019-03-02,Saturday,BORELLA_WIDTH_01,Evening,96
689,2019-03-04,Monday,BORELLA_WIDTH_01,Morning,97
690,2019-03-04,Monday,BORELLA_WIDTH_01,Evening,90
691,2019-03-05,Tuesday,BORELLA_WIDTH_01,Morning,89
692,2019-03-05,Tuesday,BORELLA_WIDTH_01,Evening,93
693,2019-03-07,Thursday,BORELLA_WIDTH_01,Morning,101
694,2019-03-07,Thursday,BORELLA_WIDTH_01,Evening,98
695,2019-03-08,Friday,BORELLA_WIDTH_01,Morning,110
696,2019-03-08,Friday,BORELLA_WIDTH_01,Evening,89
697,2019-03-09,Saturday,BORELLA_WIDTH_01,Morning,94
698,2019-03-09,Saturday,BORELLA_WIDTH_01,Evening,87
699,2019-03-11,Monday,BORELLA_WIDTH_01,Morning,112
700,2019-03-11,Monday,BORELLA_WIDTH_01,Evening,97
701,2019-03-12,Tuesday,BORELLA_WIDTH_01,Morning,110
702,2019-03-12,Tuesday,BORELLA_WIDTH_01,Evening,90
703,2019-03-13,Wednesday,BORELLA_WIDTH_01,Morning,120
704,2019-03-13,Wednesday,BORELLA_WIDTH_01,Evening,102
705,2019-03-14,Thursday,BORELLA_WIDTH_01,Morning,105
706,2019-03-14,Thursday,BORELLA_WIDTH_01,Evening,109
707,2019-03-15,Friday,BORELLA_WIDTH_01,Morning,107
708,2019-03-15,Friday,BORELLA_WIDTH_01,Evening,99
709,2019-03-16,Saturday,BORELLA_WIDTH_01,Morning,123
710,2019-03-16,Saturday,BORELLA_WIDTH_01,Evening,125
711,2019-03-18,Monday,BORELLA_WIDTH_01,Morning,103
712,2019-03-18,Monday,BORELLA_WIDTH_01,Evening,112
713,2019-03-19,Tuesday,BORELLA_WIDTH_01,Morning,109
714,2019-03-19,Tuesday,BORELLA_WIDTH_01,Evening,102
715,2019-03-21,Thursday,BORELLA_WIDTH_01,Morning,110
716,2019-03-21,Thursday,BORELLA_WIDTH_01,Evening,103
717,2019-03-22,Friday,BORELLA_WIDTH_01,Morning,109
718,2019-03-22,Friday,BORELLA_WIDTH_01,Evening,100
719,2019-03-23,Saturday,BORELLA_WIDTH_01,Morning,103
720,2019-03-23,Saturday,BORELLA_WIDTH_01,Evening,99
721,2019-03-25,Monday,BORELLA_WIDTH_01,Morning,116
722,2019-03-25,Monday,BORELLA_WIDTH_01,Evening,102
723,2019-03-26,Tuesday,BORELLA_WIDTH_01,Morning,117
724,2019-03-26,Tuesday,BORELLA_WIDTH_01,Evening,102
725,2019-03-27,Wednesday,BORELLA_WIDTH_01,Morning,113
726,2019-03-27,Wednesday,BORELLA_WIDTH_01,Evening,99
727,2019-03-28,Thursday,BORELLA_WIDTH_01,Morning,119
728,2019-03-28,Thursday,BORELLA_WIDTH_01,Evening,101
729,2019-03-29,Friday,BORELLA_WIDTH_01,Morning,102
730,2019-03-29,Friday,BORELLA_WIDTH_01,Evening,120
731,2019-03-30,Saturday,BORELLA_WIDTH_01,Morning,132
732,2019-03-30,Saturday,BORELLA_WIDTH_01,Evening,123
733,2019-04-01,Monday,BORELLA_WIDTH_01,Morning,120
734,2019-04-01,Monday,BORELLA_WIDTH_01,Evening,116
735,2019-04-02,Tuesday,BORELLA_WIDTH_01,Morning,125
736,2019-04-02,Tuesday,BORELLA_WIDTH_01,Evening,120
737,2019-04-03,Wednesday,BORELLA_WIDTH_01,Morning,114
738,2019-04-03,Wednesday,BORELLA_WIDTH_01,Evening,100
739,2019-04-04,Thursday,BORELLA_WIDTH_01,Morning,121
740,2019-04-04,Thursday,BORELLA_WIDTH_01,Evening,99
741,2019-04-05,Friday,BORELLA_WIDTH_01,Morning,103
742,2019-04-05,Friday,BORELLA_WIDTH_01,Evening,110
743,2019-04-06,Saturday,BORELLA_WIDTH_01,Morning,116
744,2019-04-06,Saturday,BORELLA_WIDTH_01,Evening,101
745,2019-04-08,Monday,BORELLA_WIDTH_01,Morning,123
746,2019-04-08,Monday,BORELLA_WIDTH_01,Evening,120
747,2019-04-09,Tuesday,BORELLA_WIDTH_01,Morning,129
748,2019-04-09,Tuesday,BORELLA_WIDTH_01,Evening,121
749,2019-04-10,Wednesday,BORELLA_WIDTH_01,Morning,131
750,2019-04-10,Wednesday,BORELLA_WIDTH_01,Evening,120
751,2019-04-11,Thursday,BORELLA_WIDTH_01,Morning,135
752,2019-04-11,Thursday,BORELLA_WIDTH_01,Evening,126
753,2019-04-12,Friday,BORELLA_WIDTH_01,Morning,139
754,2019-04-12,Friday,BORELLA_WIDTH_01,Evening,125
755,2019-04-13,Saturday,BORELLA_WIDTH_01,Morning,141
756,2019-04-13,Saturday,BORELLA_WIDTH_01,Evening,120
757,2019-04-15,Monday,BORELLA_WIDTH_01,Morning,136
758,2019-04-15,Monday,BORELLA_WIDTH_01,Evening,120
759,2019-04-16,Tuesday,BORELLA_WIDTH_01,Morning,138
760,2019-04-16,Tuesday,BORELLA_WIDTH_01,Evening,126
761,2019-04-17,Wednesday,BORELLA_WIDTH_01,Morning,142
762,2019-04-17,Wednesday,BORELLA_WIDTH_01,Evening,122
763,2019-04-18,Thursday,BORELLA_WIDTH_01,Morning,129
764,2019-04-18,Thursday,BORELLA_WIDTH_01,Evening,112
765,2019-04-20,Saturday,BORELLA_WIDTH_01,Morning,135
766,2019-04-20,Saturday,BORELLA_WIDTH_01,Evening,130
767,2019-04-22,Monday,BORELLA_WIDTH_01,Morning,116
768,2019-04-22,Monday,BORELLA_WIDTH_01,Evening,110
769,2019-04-23,Tuesday,BORELLA_WIDTH_01,Morning,112
770,2019-04-23,Tuesday,BORELLA_WIDTH_01,Evening,101
771,2019-04-24,Wednesday,BORELLA_WIDTH_01,Morning,118
772,2019-04-24,Wednesday,BORELLA_WIDTH_01,Evening,102
773,2019-04-25,Thursday,BORELLA_WIDTH_01,Morning,116
774,2019-04-25,Thursday,BORELLA_WIDTH_01,Evening,106
775,2019-04-26,Friday,BORELLA_WIDTH_01,Morning,115
776,2019-04-26,Friday,BORELLA_WIDTH_01,Evening,102
777,2019-04-27,Saturday,BORELLA_WIDTH_01,Morning,99
778,2019-04-27,Saturday,BORELLA_WIDTH_01,Evening,98
779,2019-04-22,Monday,BORELLA_WIDTH_01,Morning,98
780,2019-04-22,Monday,BORELLA_WIDTH_01,Evening,95
781,2019-04-23,Tuesday,BORELLA_WIDTH_01,Morning,85
782,2019-04-23,Tuesday,BORELLA_WIDTH_01,Evening,81
783,2019-05-02,Thursday,BORELLA_WIDTH_01,Morning,96
784,2019-05-02,Thursday,BORELLA_WIDTH_01,Evening,89
785,2019-05-03,Friday,BORELLA_WIDTH_01,Morning,78
786,2019-05-03,Friday,BORELLA_WIDTH_01,Evening,45
787,2019-05-04,Saturday,BORELLA_WIDTH_01,Morning,99
788,2019-05-04,Saturday,BORELLA_WIDTH_01,Evening,79
789,2019-05-06,Monday,BORELLA_WIDTH_01,Morning,101
790,2019-05-06,Monday,BORELLA_WIDTH_01,Evening,100
791,2019-05-07,Tuesday,BORELLA_WIDTH_01,Morning,93
792,2019-05-07,Tuesday,BORELLA_WIDTH_01,Evening,89
793,2019-05-08,Wednesday,BORELLA_WIDTH_01,Morning,82
794,2019-05-08,Wednesday,BORELLA_WIDTH_01,Evening,78
795,2019-05-09,Thursday,BORELLA_WIDTH_01,Morning,100
796,2019-05-09,Thursday,BORELLA_WIDTH_01,Evening,95
797,2019-05-10,Friday,BORELLA_WIDTH_01,Morning,78
798,2019-05-10,Friday,BORELLA_WIDTH_01,Evening,89
799,2019-05-11,Saturday,BORELLA_WIDTH_01,Morning,96
800,2019-05-11,Saturday,BORELLA_WIDTH_01,Evening,78
801,2019-05-13,Monday,BORELLA_WIDTH_01,Morning,89
802,2019-05-13,Monday,BORELLA_WIDTH_01,Evening,96
803,2019-05-14,Tuesday,BORELLA_WIDTH_01,Morning,93
804,2019-05-14,Tuesday,BORELLA_WIDTH_01,Evening,90
805,2019-05-15,Wednesday,BORELLA_WIDTH_01,Morning,102
806,2019-05-15,Wednesday,BORELLA_WIDTH_01,Evening,89
807,2019-05-16,Thursday,BORELLA_WIDTH_01,Morning,78
808,2019-05-16,Thursday,BORELLA_WIDTH_01,Evening,96
809,2019-05-17,Friday,BORELLA_WIDTH_01,Morning,89
810,2019-05-17,Friday,BORELLA_WIDTH_01,Evening,85
811,2019-05-20,Monday,BORELLA_WIDTH_01,Morning,86
812,2019-05-20,Monday,BORELLA_WIDTH_01,Evening,82
813,2019-05-21,Tuesday,BORELLA_WIDTH_01,Morning,75
814,2019-05-21,Tuesday,BORELLA_WIDTH_01,Evening,85
815,2019-05-22,Wednesday,BORELLA_WIDTH_01,Morning,69
816,2019-05-22,Wednesday,BORELLA_WIDTH_01,Evening,88
817,2019-05-23,Thursday,BORELLA_WIDTH_01,Morning,87
818,2019-05-23,Thursday,BORELLA_WIDTH_01,Evening,102
819,2019-05-24,Friday,BORELLA_WIDTH_01,Morning,74
